# Fix print output for fix thermodata
-7.80065398385386 -8.60043019658979 24.6352578085873 268.833410745519 741.353311980577 1.02444626727691
-7.77772809686611 -8.58973749315184 24.8150341369803 272.94542158755 253.868957936555 1.00234190669203
-7.70697115538813 -8.5789872046569 24.8136887740175 293.115805417381 1495.28863668625 1.00250495219552
-7.73076607946461 -8.60014445657107 24.903918912009 292.229189395888 -38.0704123248809 0.991647766802577
-7.71370891639503 -8.58130575956874 24.7197997500776 291.630352076306 -59.994863095939 1.01397132664638
-7.76921321623488 -8.55672231628569 25.0421558638127 264.709995106714 278.234639499429 0.975316061205903
-7.7752681152454 -8.59730657924434 24.8014627983148 276.316550207039 -245.686440469629 1.0039882490742
-7.73457717125081 -8.61755507890588 24.7335873303621 296.800478368602 615.101979186232 1.01227657620589
-7.69399545906643 -8.58496643088171 24.8382003455556 299.487233321152 142.940727220187 0.999539914915329
-7.66172434327527 -8.55269083999437 24.9237506290436 299.485729081151 -51.3095646399158 0.989282500738692
-7.69143146279151 -8.52259099450891 24.7662500687359 279.382467529094 -611.60855607639 1.00827676134542
-7.7315588391721 -8.54685665102148 24.8796175131769 274.05077575769 -659.470358807365 0.994556409658239
-7.77829469907809 -8.61565638578694 24.9268116744779 281.467233809675 -550.141215835353 0.988918089894834
-7.6782251714634 -8.51042506804814 24.8525760745811 279.732171397816 1278.0530805823 0.997806395840348
-7.65377828229797 -8.51859499097243 24.8006653273159 290.695849364345 312.90828837261 1.00408510259568
-7.76993521903052 -8.5933015075852 24.941993614467 276.762879565809 -535.3212831476 0.98711335545825
-7.70782207876198 -8.53017803405376 24.894187572188 276.423270394233 -102.656064539446 0.99281115092415
-7.65019156023289 -8.51335925090919 24.8760895312537 290.141555393396 1137.77786277301 0.994979620228745
-7.72769799507581 -8.55906771995658 24.9636238836757 279.453120974549 -758.367051109856 0.984549661272246
-7.72273361322572 -8.57064779505688 24.8416173604428 285.014305115912 -1.23974166180112 0.999127505416319
-7.69483326335247 -8.56115753485716 24.9297791977017 291.202595190378 141.838568468351 0.988564983507882
-7.65751921572214 -8.52870089370758 24.8787920353247 292.835343365181 -57.3219347997672 0.994655411031979
-7.70041777464697 -8.51423333403501 24.8561355455739 273.552537652549 -250.958090408989 0.997377790878996
-7.71632765385544 -8.53946605108649 24.8131749647227 276.686277135235 -283.069314127552 1.00256723044441
-7.75306834425324 -8.60688104943434 24.7825411778963 286.997009934181 149.763145552439 1.00628965866303
-7.7641304780971 -8.58015332487342 24.6027439014839 274.294485947129 76.9925815028403 1.02851322700409
-7.65772316931124 -8.51430334408964 24.742869859594 287.927255519293 473.973074571565 1.01113770724448
-7.68787548952026 -8.5458725574534 24.85984774222 288.403524022137 93.7945222652215 0.996931057292461
-7.7578558820197 -8.52307087581197 24.8586933918039 257.216148041038 524.256239443065 0.99706994567284
-7.76746409577685 -8.60811170685691 25.0423274154479 282.571750600867 -1168.93387770041 0.975296017232019
-7.78549733310547 -8.60268455137877 24.8740912513436 274.68587288253 558.99335510233 0.995219436931722
-7.75599702081227 -8.62497709466035 24.830503292226 292.095305414649 -515.982849539255 1.00046972657278
-7.80074373792277 -8.58692281987205 24.7676356978396 264.26292841869 113.967239599132 1.00810754622742
-7.66600645472779 -8.50986413791565 24.762040523949 283.650770731418 -1176.56161442753 1.00879106965938
-7.71364819776803 -8.53031118030101 24.686133742399 274.509658486726 154.144132184705 1.01812543297946
-7.65523254518705 -8.50524114096402 24.885202312123 285.718312606506 -306.150606131423 0.993886957457643
-7.61366934819506 -8.49754111589698 24.8925234411833 297.10093672345 167.263977867908 0.993010280386809
-7.73041631454209 -8.54836015202642 25.0044562830002 274.940199680327 -591.653534627392 0.979734210268057
-7.72234469444532 -8.55955678246628 24.7942183976848 281.416948336231 -560.19206547292 1.00486854523592
-7.80740698245062 -8.61961143302447 24.8062799006824 273.010986315184 -74.2798612576244 1.00340347274816
-7.73395465351848 -8.56046985371316 24.8082368816467 277.821341474073 -1080.07742702123 1.00316603306933
-7.69432608129066 -8.50635602607098 24.8954533683219 272.952328672055 409.453446027426 0.992659721753174
-7.78489356768986 -8.58218310810177 25.0601473961277 267.997551174272 -1290.67383380214 0.973216931227986
-7.76799292855113 -8.61026625003119 24.9460583289458 283.118210053849 -479.578218327495 0.986630912882305
-7.77346266919307 -8.5758564696845 24.938493270963 269.713275679025 -281.187594653078 0.987529064713052
-7.80727400584853 -8.59366966132023 24.9494871327168 264.335726531189 629.015122307883 0.986224191227718
-7.66390290032826 -8.52578731955226 24.9934344964601 289.710201927337 71.9346463253367 0.981030932893289
-7.75419043359884 -8.59354725929083 24.8530144142486 282.137871432059 -359.6494696417 0.99775360098789
-7.81339203292295 -8.62576511229104 24.5799153014589 273.067668488501 476.795226361619 1.03138158478492
-7.68407352644357 -8.54533389947136 24.7644902914592 289.500437664888 -426.681126643719 1.00849172259853
-7.72100830582203 -8.50248726557452 24.776538064293 262.683049121252 -146.885828057606 1.00702127841785
-7.78075641902602 -8.62554923405586 24.9630671251541 283.965102013815 -325.534164980491 0.984615538830905
-7.76997025526467 -8.59221460465825 25.0452923423584 276.385755657237 -538.005680002657 0.974949683990253
-7.6575947899919 -8.51010632627642 25.0280493249416 286.55964049651 52.5373513763986 0.976966140659442
-7.70882535227553 -8.53707088717742 24.8412490124723 278.402968901426 -515.602691353114 0.999171951496201
-7.74322930188683 -8.59006143235519 24.7206306694725 284.650588924019 1157.87568456566 1.01386908409439
-7.74051693823854 -8.57489593243408 24.8485345772255 280.464644099215 -1011.67316187255 0.998293340592179
-7.76362880686577 -8.59325359961672 24.8953895274335 278.866586830988 305.857095286777 0.992667358401033
-7.76629045606299 -8.58811890579051 24.9799927826544 276.24595689357 -293.097744038599 0.982615461062835
-7.66906648355204 -8.5465436737217 24.9708307385485 294.951490339702 -301.513619588285 0.983697451873888
-7.72428295824137 -8.59472212348688 25.0710496191149 292.585758257224 551.916013895484 0.971947864124041
-7.76472261326031 -8.62425977051456 24.9325994158469 288.921203165943 -622.577438976759 0.988229560773306
-7.74063406433907 -8.56663602376858 24.7836330771366 277.648822882951 196.11674721026 1.00615666139395
-7.68684794939497 -8.51381982870578 24.926042470848 277.974847670496 387.862961247787 0.989009645085714
-7.71119644670939 -8.54011791958794 24.8579373172444 278.630175848597 -52.5577028277203 0.997160928541593
-7.71689937676263 -8.5077615966982 24.8471201410913 265.837098715075 -1104.82423052292 0.998463835508348
-7.67257961437303 -8.53912805339809 24.8504511899168 291.277945917394 374.143492636332 0.998062375676419
-7.71856062033367 -8.58760807859359 25.0444971785453 292.117955727296 393.134811231669 0.975042551016145
-7.64803122726171 -8.52365761689839 24.9830920763145 294.329370036586 -524.581925646923 0.982249809436403
-7.76051590487723 -8.56798121094234 24.9109311688328 271.417990222008 521.754784286836 0.990810576308943
-7.71964533463287 -8.56361273289045 25.0860258991755 283.687649893282 -142.513458036825 0.970208153511375
-7.69060210495578 -8.52227190163125 24.9480230143962 279.553985844936 94.7451946239583 0.986397836287468
-7.6763841658252 -8.48982891134639 24.8722867472081 273.427893839707 -358.299603012833 0.99543606452654
-7.68031297489273 -8.50440235159565 25.0238788966684 277.005935373253 -569.590320472048 0.977454679582024
-7.78185053795104 -8.58941280401977 24.8571348513508 271.450581949626 60.4099829067196 0.997257506060264
