# Fix print output for fix thermodata
-7.88278085838287 -8.68968370317571 24.9036869990299 271.22892685675 -1638.8089074828 0.991675470908736
-7.93992526541299 -8.68817071659176 24.8102315653596 251.512077393612 -379.660662058651 1.00292409601957
-8.02769052191848 -8.75095834473737 24.8729683773987 243.11620250087 91.5261212446104 0.995354228614982
-7.95964236984563 -8.73617441688177 24.8984362377097 261.020214697047 -819.73195009413 0.992302998195924
-7.87631040943732 -8.64303713282269 24.9360806466707 257.724294465212 -119.568835781593 0.987815729706814
-7.96913633258525 -8.70143100261434 24.9596612211297 246.15044893775 -227.072433938523 0.985018664933997
-7.86460499293366 -8.66279255886202 24.882144341784 268.29940969254 83.9550921502991 0.994253443199149
-7.90541504982438 -8.72344781354825 24.9987947756293 274.970090972289 896.558275027635 0.980400005813223
-8.0068389431619 -8.81290886377311 24.979864602691 270.948951227224 354.221150227961 0.982630587517139
-8.00968930757496 -8.78870939584898 25.2441476455054 261.856534409242 -341.535324024851 0.952090834330978
-7.88839096323359 -8.66579254591312 25.0625227151258 261.312496749272 280.151374336544 0.972940245404365
-7.86200859214664 -8.69100568144296 24.8798629535557 278.655593233081 -244.927223503669 0.994526975988011
-7.83466155670612 -8.63255561845431 24.9190946497933 268.200752432463 -317.209246641433 0.989837128368455
-7.89472692169868 -8.66245376020302 24.8324875653712 258.060468952883 548.673927110355 1.00022991411989
-7.89153372334376 -8.69015136885922 24.8433840981069 268.443974835201 -264.522518344233 0.998914361668373
-7.94710616798817 -8.72335020012734 24.8396923498609 260.923402581528 -7.76548025780689 0.999359812650691
-7.92943717443465 -8.71501438399937 24.905715003964 264.06061756798 840.564403214155 0.991433242288703
-7.86626054375272 -8.67398436725271 25.1310390029278 271.504887184749 -469.488565190996 0.965004162023471
-7.88067333556907 -8.66197764769656 24.9016118461032 262.624343803491 -442.513723314999 0.991923412660223
-7.87283956069863 -8.67478824202072 24.7452889748601 269.563655194474 1390.4096124989 1.01084118782871
-7.9341712886333 -8.66694436501637 24.840879529846 246.311258436479 -271.369907607169 0.999216537135869
